Id,SalePrice
2579,68404.484375
2580,117167.78125
2581,121384.296875
2582,127142.46875
2583,307908.71875
2584,172434.75
2585,190071.3125
2586,220258.875
2587,193940.71875
2588,172029.0
2589,149461.3125
2590,185546.28125
2591,215972.03125
2592,201002.46875
2593,262905.90625
2594,164983.703125
2595,191634.5625
2596,284107.03125
2597,175073.921875
2598,289691.34375
2599,332416.03125
2600,188337.46875
2601,149202.8125
2602,87703.9296875
2603,92908.6875
2604,88911.7109375
2605,81867.0625
2606,147595.25
2607,210516.484375
2608,182252.1875
2609,166352.09375
2610,106781.578125
2611,131917.125
2612,159384.53125
2613,136605.09375
2614,134172.5
2615,146988.8125
2616,145469.59375
2617,187960.21875
2618,174035.78125
2619,197438.0
2620,183977.90625
2621,174664.109375
2622,176027.28125
2623,239419.46875
2624,292003.71875
2625,289722.28125
2626,169084.9375
2627,160246.5625
2628,530158.5625
2629,509867.21875
2630,385590.40625
2631,487481.8125
2632,448272.8125
2633,340080.90625
2634,415493.5625
2635,157081.46875
2636,169302.546875
2637,167879.5625
2638,260628.9375
2639,178581.96875
2640,147492.921875
2641,117633.265625
2642,187403.84375
2643,109835.5234375
2644,113061.2421875
2645,116926.265625
2646,102218.8984375
2647,108208.09375
2648,137430.875
2649,146565.625
2650,135886.0625
2651,140627.453125
2652,426505.28125
2653,241199.3125
2654,242816.03125
2655,412942.28125
2656,318962.21875
2657,372454.75
2658,297737.03125
2659,306229.78125
2660,357944.90625
2661,365310.03125
2662,363728.625
2663,283317.40625
2664,267855.21875
2665,335305.09375
2666,276152.84375
2667,159498.96875
2668,167152.53125
2669,172261.03125
2670,273794.25
2671,174164.921875
2672,191294.25
2673,205794.21875
2674,198102.40625
2675,170872.984375
2676,183615.3125
2677,194426.015625
2678,252113.203125
2679,265270.9375
2680,277471.75
2681,390343.0625
2682,305934.59375
2683,551572.0
2684,301558.40625
2685,319389.6875
2686,237311.40625
2687,304015.59375
2688,204558.96875
2689,202680.84375
2690,479350.46875
2691,193019.5625
2692,135712.515625
2693,198178.0625
2694,126106.65625
2695,190225.9375
2696,183241.984375
2697,186805.625
2698,178338.53125
2699,169895.53125
2700,147446.75
2701,154942.265625
2702,117186.734375
2703,111357.4921875
2704,138450.78125
2705,116881.390625
2706,114011.1328125
2707,123208.8359375
2708,133162.3125
2709,102046.265625
2710,131269.109375
2711,332025.28125
2712,391218.46875
2713,169911.59375
2714,150290.5625
2715,171852.375
2716,143590.640625
2717,186780.765625
2718,208264.40625
2719,144928.375
2720,160928.65625
2721,138194.859375
2722,164520.484375
2723,134560.96875
2724,134576.59375
2725,134868.21875
2726,150991.0625
2727,153002.21875
2728,169132.0
2729,151942.40625
2730,145426.78125
2731,130099.703125
2732,128278.96875
2733,156947.5
2734,126781.109375
2735,136908.28125
2736,138241.90625
2737,115503.78125
2738,136801.453125
2739,151626.84375
2740,138238.3125
2741,141564.21875
2742,156399.96875
2743,151544.75
2744,162935.46875
2745,134170.640625
2746,135140.375
2747,143154.703125
2748,131589.015625
2749,135100.015625
2750,129975.375
2751,132178.4375
2752,192802.359375
2753,140183.03125
2754,204092.15625
2755,137768.21875
2756,102146.5546875
2757,77215.3203125
2758,101998.703125
2759,166440.15625
2760,132959.125
2761,146302.03125
2762,137824.5625
2763,173444.65625
2764,137998.203125
2765,289662.75
2766,127482.65625
2767,87057.3515625
2768,132611.421875
2769,132205.84375
2770,131469.875
2771,109381.484375
2772,108824.6171875
2773,172079.765625
2774,141947.1875
2775,119024.8125
2776,137033.5625
2777,135300.078125
2778,105356.53125
2779,114632.25
2780,85109.0
2781,103486.578125
2782,104856.8359375
2783,113248.109375
2784,116524.0078125
2785,135253.125
2786,70300.3671875
2787,121906.71875
2788,74860.984375
2789,161461.65625
2790,102796.921875
2791,118035.96875
2792,60657.484375
2793,169183.59375
2794,93018.484375
2795,123712.96875
2796,108003.4375
2797,198250.40625
2798,98840.921875
2799,107845.5
2800,69181.765625
2801,102970.25
2802,126136.046875
2803,151956.34375
2804,122344.921875
2805,111421.734375
2806,79633.9453125
2807,171482.84375
2808,154674.421875
2809,127492.40625
2810,121996.171875
2811,168862.53125
2812,158306.609375
2813,153283.8125
2814,155503.109375
2815,101920.265625
2816,232261.8125
2817,157133.3125
2818,136270.75
2819,159920.90625
2820,134748.265625
2821,111751.5390625
2822,192660.90625
2823,346656.3125
2824,173942.1875
2825,141754.25
2826,139631.203125
2827,136005.34375
2828,206252.84375
2829,216672.9375
2830,216810.6875
2831,170032.0
2832,252084.4375
2833,301772.40625
2834,217239.859375
2835,215034.390625
2836,189182.78125
2837,150643.5
2838,150131.734375
2839,172930.921875
2840,203518.71875
2841,195553.734375
2842,221426.359375
2843,149014.21875
2844,163929.1875
2845,126145.2578125
2846,205218.8125
2847,202855.078125
2848,215770.0625
2849,192435.625
2850,271900.03125
2851,196876.75
2852,216745.84375
2853,220481.859375
2854,139813.375
2855,201058.28125
2856,188524.953125
2857,184757.75
2858,194494.09375
2859,110452.203125
2860,129548.6875
2861,120299.1875
2862,187238.0625
2863,129481.90625
2864,260435.328125
2865,136688.5
2866,137214.796875
2867,109487.0
2868,83966.28125
2869,91566.0703125
2870,123087.015625
2871,89504.71875
2872,62949.234375
2873,103051.2734375
2874,128061.234375
2875,115131.078125
2876,158981.75
2877,157388.0
2878,172890.25
2879,146523.90625
2880,112207.609375
2881,151846.15625
2882,189739.96875
2883,194922.25
2884,194802.03125
2885,176164.9375
2886,227151.109375
2887,95118.40625
2888,134593.59375
2889,64090.3671875
2890,78244.7578125
2891,136860.53125
2892,48558.8046875
2893,91490.8046875
2894,61776.40234375
2895,365821.75
2896,283503.34375
2897,202357.125
2898,148725.3125
2899,195958.84375
2900,157108.640625
2901,205693.5
2902,183761.34375
2903,314137.65625
2904,349765.0
2905,79639.765625
2906,210668.3125
2907,109023.59375
2908,140038.125
2909,144123.59375
2910,78013.6953125
2911,87534.2734375
2912,148965.75
2913,84249.046875
2914,76090.0
2915,83700.4453125
2916,82585.5625
2917,167919.53125
2918,116583.078125
2919,213022.8125
